X    Y    T
18.6869    25.2525    92.4177
18.6869    25.7576    94.9339
18.6869    26.2626    97.5236
18.6869    26.7677    100.1883
18.6869    27.2727    102.9291
18.6869    27.7778    105.7472
18.6869    28.2828    108.6438
18.6869    28.7879    111.6199
18.6869    29.2929    114.6765
18.6869    29.7980    117.8147
18.6869    30.3030    121.0351
18.6869    30.8081    124.3387
18.6869    31.3131    127.7261
18.6869    31.8182    131.1980
18.6869    32.3232    134.7547
18.6869    32.8283    138.3966
18.6869    33.3333    142.1240
18.6869    33.8384    145.9369
18.6869    34.3434    149.8353
18.6869    34.8485    153.8188
18.6869    35.3535    157.8871
18.6869    35.8586    162.0395
18.6869    36.3636    166.2752
18.6869    36.8687    170.5929
18.6869    37.3737    174.9914
18.6869    37.8788    179.4690
18.6869    38.3838    184.0237
18.6869    38.8889    188.6532
18.6869    39.3939    193.3550
18.6869    39.8990    198.1260
18.6869    40.4040    202.9629
18.6869    40.9091    207.8620
18.6869    41.4141    212.8191
18.6869    41.9192    217.8297
18.6869    42.4242    222.8887
18.6869    42.9293    227.9907
18.6869    43.4343    233.1299
18.6869    43.9394    238.3000
18.6869    44.4444    243.4943
18.6869    44.9495    248.7057
18.6869    45.4545    253.9268
18.6869    45.9596    259.1499
18.6869    46.4646    264.3668
18.6869    46.9697    269.5693
18.6869    47.4747    274.7488
18.6869    47.9798    279.8969
18.6869    48.4848    285.0046
18.6869    48.9899    290.0635
18.6869    49.4949    295.0647
18.6869    50.0000    300.0000
19.1919    0.0000    29.0000
19.1919    0.5051    29.6142
19.1919    1.0101    30.2384
19.1919    1.5152    30.8735
19.1919    2.0202    31.5204
19.1919    2.5253    32.1798
19.1919    3.0303    32.8527
19.1919    3.5354    33.5399
19.1919    4.0404    34.2425
19.1919    4.5455    34.9612
19.1919    5.0505    35.6972
19.1919    5.5556    36.4513
19.1919    6.0606    37.2247
19.1919    6.5657    38.0183
19.1919    7.0707    38.8332
19.1919    7.5758    39.6706
19.1919    8.0808    40.5316
19.1919    8.5859    41.4172
19.1919    9.0909    42.3288
19.1919    9.5960    43.2674
19.1919    10.1010    44.2343
19.1919    10.6061    45.2308
19.1919    11.1111    46.2581
19.1919    11.6162    47.3175
19.1919    12.1212    48.4104
19.1919    12.6263    49.5381
19.1919    13.1313    50.7019
19.1919    13.6364    51.9033
19.1919    14.1414    53.1437
19.1919    14.6465    54.4244
19.1919    15.1515    55.7470
19.1919    15.6566    57.1128
19.1919    16.1616    58.5234
19.1919    16.6667    59.9803
19.1919    17.1717    61.4849
19.1919    17.6768    63.0387
19.1919    18.1818    64.6433
19.1919    18.6869    66.3002
19.1919    19.1919    68.0108
19.1919    19.6970    69.7767
19.1919    20.2020    71.5995
19.1919    20.7071    73.4805
19.1919    21.2121    75.4213
19.1919    21.7172    77.4235
19.1919    22.2222    79.4884
19.1919    22.7273    81.6176
19.1919    23.2323    83.8124
19.1919    23.7374    86.0742
19.1919    24.2424    88.4046
19.1919    24.7475    90.8048
19.1919    25.2525    93.2761
19.1919    25.7576    95.8199
19.1919    26.2626    98.4373
19.1919    26.7677    101.1296
19.1919    27.2727    103.8980
19.1919    27.7778    106.7435
19.1919    28.2828    109.6671
19.1919    28.7879    112.6699
19.1919    29.2929    115.7527
19.1919    29.7980    118.9164
19.1919    30.3030    122.1617
19.1919    30.8081    125.4892
19.1919    31.3131    128.8995
19.1919    31.8182    132.3930
19.1919    32.3232    135.9700
19.1919    32.8283    139.6308
19.1919    33.3333    143.3753
19.1919    33.8384    147.2035
19.1919    34.3434    151.1151
19.1919    34.8485    155.1096
19.1919    35.3535    159.1865
19.1919    35.8586    163.3447
19.1919    36.3636    167.5834
19.1919    36.8687    171.9011
19.1919    37.3737    176.2963
19.1919    37.8788    180.7671
19.1919    38.3838    185.3115
19.1919    38.8889    189.9268
19.1919    39.3939    194.6105
19.1919    39.8990    199.3593
19.1919    40.4040    204.1698
19.1919    40.9091    209.0382
19.1919    41.4141    213.9602
19.1919    41.9192    218.9312
19.1919    42.4242    223.9462
19.1919    42.9293    229.0000
19.1919    43.4343    234.0865
19.1919    43.9394    239.1999
19.1919    44.4444    244.3334
19.1919    44.9495    249.4803
19.1919    45.4545    254.6334
19.1919    45.9596    259.7852
19.1919    46.4646    264.9280
19.1919    46.9697    270.0540
19.1919    47.4747    275.1550
19.1919    47.9798    280.2229
19.1919    48.4848    285.2495
19.1919    48.9899    290.2266
19.1919    49.4949    295.1461
19.1919    50.0000    300.0000
19.6970    0.0000    29.0000
19.6970    0.5051    29.6220
19.6970    1.0101    30.2543
19.6970    1.5152    30.8976
19.6970    2.0202    31.5529
19.6970    2.5253    32.2209
19.6970    3.0303    32.9025
19.6970    3.5354    33.5987
19.6970    4.0404    34.3105
19.6970    4.5455    35.0386
19.6970    5.0505    35.7843
19.6970    5.5556    36.5484
19.6970    6.0606    37.3319
19.6970    6.5657    38.1361
19.6970    7.0707    38.9618
19.6970    7.5758    39.8103
19.6970    8.0808    40.6827
19.6970    8.5859    41.5801
19.6970    9.0909    42.5037
19.6970    9.5960    43.4548
19.6970    10.1010    44.4345
19.6970    10.6061    45.4442
19.6970    11.1111    46.4851
19.6970    11.6162    47.5586
19.6970    12.1212    48.6659
19.6970    12.6263    49.8085
19.6970    13.1313    50.9876
19.6970    13.6364    52.2048
19.6970    14.1414    53.4614
19.6970    14.6465    54.7588
19.6970    15.1515    56.0985
19.6970    15.6566    57.4820
19.6970    16.1616    58.9108
19.6970    16.6667    60.3862
19.6970    17.1717    61.9100
19.6970    17.6768    63.4834
19.6970    18.1818    65.1081
19.6970    18.6869    66.7855
19.6970    19.1919    68.5172
19.6970    19.6970    70.3046
19.6970    20.2020    72.1493
19.6970    20.7071    74.0528
19.6970    21.2121    76.0165
19.6970    21.7172    78.0419
19.6970    22.2222    80.1305
19.6970    22.7273    82.2836
19.6970    23.2323    84.5027
19.6970    23.7374    86.7892
19.6970    24.2424    89.1444
19.6970    24.7475    91.5696
19.6970    25.2525    94.0661
19.6970    25.7576    96.6351
19.6970    26.2626    99.2778
19.6970    26.7677    101.9954
19.6970    27.2727    104.7888
19.6970    27.7778    107.6592
19.6970    28.2828    110.6074
19.6970    28.7879    113.6344
19.6970    29.2929    116.7410
19.6970    29.7980    119.9277
19.6970    30.3030    123.1954
19.6970    30.8081    126.5444
19.6970    31.3131    129.9752
19.6970    31.8182    133.4882
19.6970    32.3232    137.0834
19.6970    32.8283    140.7609
19.6970    33.3333    144.5205
19.6970    33.8384    148.3621
19.6970    34.3434    152.2852
19.6970    34.8485    156.2891
19.6970    35.3535    160.3730
19.6970    35.8586    164.5359
19.6970    36.3636    168.7766
19.6970    36.8687    173.0936
19.6970    37.3737    177.4850
19.6970    37.8788    181.9490
19.6970    38.3838    186.4831
19.6970    38.8889    191.0848
19.6970    39.3939    195.7513
19.6970    39.8990    200.4791
19.6970    40.4040    205.2649
19.6970    40.9091    210.1047
19.6970    41.4141    214.9941
19.6970    41.9192    219.9287
19.6970    42.4242    224.9033
19.6970    42.9293    229.9127
19.6970    43.4343    234.9512
19.6970    43.9394    240.0127
19.6970    44.4444    245.0909
19.6970    44.9495    250.1792
19.6970    45.4545    255.2706
19.6970    45.9596    260.3579
19.6970    46.4646    265.4338
19.6970    46.9697    270.4906
19.6970    47.4747    275.5208
19.6970    47.9798    280.5165
19.6970    48.4848    285.4700
19.6970    48.9899    290.3734
19.6970    49.4949    295.2193
19.6970    50.0000    300.0000
20.2020    0.0000    29.0000
20.2020    0.5051    29.6292
20.2020    1.0101    30.2688
20.2020    1.5152    30.9196
20.2020    2.0202    31.5825
20.2020    2.5253    32.2584
20.2020    3.0303    32.9480
20.2020    3.5354    33.6525
20.2020    4.0404    34.3726
20.2020    4.5455    35.1094
20.2020    5.0505    35.8639
20.2020    5.5556    36.6371
20.2020    6.0606    37.4300
20.2020    6.5657    38.2437
20.2020    7.0707    39.0794
20.2020    7.5758    39.9380
20.2020    8.0808    40.8208
20.2020    8.5859    41.7290
20.2020    9.0909    42.6637
20.2020    9.5960    43.6262
20.2020    10.1010    44.6177
20.2020    10.6061    45.6394
20.2020    11.1111    46.6928
20.2020    11.6162    47.7791
20.2020    12.1212    48.8996
20.2020    12.6263    50.0557
20.2020    13.1313    51.2489
20.2020    13.6364    52.4804
20.2020    14.1414    53.7518
20.2020    14.6465    55.0645
20.2020    15.1515    56.4199
20.2020    15.6566    57.8196
20.2020    16.1616    59.2649
20.2020    16.6667    60.7574
20.2020    17.1717    62.2985
20.2020    17.6768    63.8898
20.2020    18.1818    65.5329
20.2020    18.6869    67.2291
20.2020    19.1919    68.9799
20.2020    19.6970    70.7870
20.2020    20.2020    72.6518
20.2020    20.7071    74.5757
20.2020    21.2121    76.5602
20.2020    21.7172    78.6068
20.2020    22.2222    80.7168
20.2020    22.7273    82.8918
20.2020    23.2323    85.1330
20.2020    23.7374    87.4419
20.2020    24.2424    89.8196
20.2020    24.7475    92.2675
20.2020    25.2525    94.7868
20.2020    25.7576    97.3787
20.2020    26.2626    100.0443
20.2020    26.7677    102.7847
20.2020    27.2727    105.6008
20.2020    27.7778    108.4937
20.2020    28.2828    111.4641
20.2020    28.7879    114.5129
20.2020    29.2929    117.6407
20.2020    29.7980    120.8482
20.2020    30.3030    124.1359
20.2020    30.8081    127.5042
20.2020    31.3131    130.9533
20.2020    31.8182    134.4835
20.2020    32.3232    138.0948
20.2020    32.8283    141.7870
20.2020    33.3333    145.5600
20.2020    33.8384    149.4132
20.2020    34.3434    153.3462
20.2020    34.8485    157.3581
20.2020    35.3535    161.4479
20.2020    35.8586    165.6145
20.2020    36.3636    169.8564
20.2020    36.8687    174.1721
20.2020    37.3737    178.5595
20.2020    37.8788    183.0166
20.2020    38.3838    187.5409
20.2020    38.8889    192.1297
20.2020    39.3939    196.7800
20.2020    39.8990    201.4884
20.2020    40.4040    206.2513
20.2020    40.9091    211.0647
20.2020    41.4141    215.9243
20.2020    41.9192    220.8255
20.2020    42.4242    225.7633
20.2020    42.9293    230.7324
20.2020    43.4343    235.7273
20.2020    43.9394    240.7419
20.2020    44.4444    245.7702
20.2020    44.9495    250.8056
20.2020    45.4545    255.8414
20.2020    45.9596    260.8707
20.2020    46.4646    265.8865
20.2020    46.9697    270.8813
20.2020    47.4747    275.8480
20.2020    47.9798    280.7790
20.2020    48.4848    285.6671
20.2020    48.9899    290.5047
20.2020    49.4949    295.2847
20.2020    50.0000    300.0000
20.7071    0.0000    29.0000
20.7071    0.5051    29.6357
20.7071    1.0101    30.2820
20.7071    1.5152    30.9396
20.7071    2.0202    31.6094
20.7071    2.5253    32.2923
20.7071    3.0303    32.9892
20.7071    3.5354    33.7011
20.7071    4.0404    34.4288
20.7071    4.5455    35.1735
20.7071    5.0505    35.9360
20.7071    5.5556    36.7174
20.7071    6.0606    37.5187
20.7071    6.5657    38.3412
20.7071    7.0707    39.1857
20.7071    7.5758    40.0536
20.7071    8.0808    40.9458
20.7071    8.5859    41.8637
20.7071    9.0909    42.8084
20.7071    9.5960    43.7812
20.7071    10.1010    44.7833
20.7071    10.6061    45.8160
20.7071    11.1111    46.8807
20.7071    11.6162    47.9785
20.7071    12.1212    49.1110
20.7071    12.6263    50.2794
20.7071    13.1313    51.4852
20.7071    13.6364    52.7298
20.7071    14.1414    54.0147
20.7071    14.6465    55.3411
20.7071    15.1515    56.7107
20.7071    15.6566    58.1249
20.7071    16.1616    59.5852
20.7071    16.6667    61.0930
20.7071    17.1717    62.6500
20.7071    17.6768    64.2575
20.7071    18.1818    65.9170
20.7071    18.6869    67.6302
20.7071    19.1919    69.3984
20.7071    19.6970    71.2232
20.7071    20.2020    73.1060
20.7071    20.7071    75.0484
20.7071    21.2121    77.0517
20.7071    21.7172    79.1173
20.7071    22.2222    81.2468
20.7071    22.7273    83.4414
20.7071    23.2323    85.7025
20.7071    23.7374    88.0315
20.7071    24.2424    90.4295
20.7071    24.7475    92.8978
20.7071    25.2525    95.4376
20.7071    25.7576    98.0501
20.7071    26.2626    100.7362
20.7071    26.7677    103.4970
20.7071    27.2727    106.3334
20.7071    27.7778    109.2464
20.7071    28.2828    112.2366
20.7071    28.7879    115.3048
20.7071    29.2929    118.4516
20.7071    29.7980    121.6776
20.7071    30.3030    124.9830
20.7071    30.8081    128.3684
20.7071    31.3131    131.8337
20.7071    31.8182    135.3791
20.7071    32.3232    139.0045
20.7071    32.8283    142.7096
20.7071    33.3333    146.4941
20.7071    33.8384    150.3575
20.7071    34.3434    154.2989
20.7071    34.8485    158.3175
20.7071    35.3535    162.4122
20.7071    35.8586    166.5816
20.7071    36.3636    170.8242
20.7071    36.8687    175.1382
20.7071    37.3737    179.5216
20.7071    37.8788    183.9721
20.7071    38.3838    188.4871
20.7071    38.8889    193.0638
20.7071    39.3939    197.6991
20.7071    39.8990    202.3896
20.7071    40.4040    207.1316
20.7071    40.9091    211.9210
20.7071    41.4141    216.7536
20.7071    41.9192    221.6246
20.7071    42.4242    226.5292
20.7071    42.9293    231.4621
20.7071    43.4343    236.4178
20.7071    43.9394    241.3904
20.7071    44.4444    246.3740
20.7071    44.9495    251.3622
20.7071    45.4545    256.3484
20.7071    45.9596    261.3261
20.7071    46.4646    266.2882
20.7071    46.9697    271.2280
20.7071    47.4747    276.1382
20.7071    47.9798    281.0119
20.7071    48.4848    285.8418
20.7071    48.9899    290.6211
20.7071    49.4949    295.3428
20.7071    50.0000    300.0000
21.2121    0.0000    29.0000
21.2121    0.5051    29.6415
21.2121    1.0101    30.2937
21.2121    1.5152    30.9573
21.2121    2.0202    31.6333
21.2121    2.5253    32.3226
21.2121    3.0303    33.0260
21.2121    3.5354    33.7445
21.2121    4.0404    34.4790
21.2121    4.5455    35.2306
21.2121    5.0505    36.0003
21.2121    5.5556    36.7891
21.2121    6.0606    37.5980
21.2121    6.5657    38.4281
21.2121    7.0707    39.2807
21.2121    7.5758    40.1567
21.2121    8.0808    41.0574
21.2121    8.5859    41.9840
21.2121    9.0909    42.9377
21.2121    9.5960    43.9197
21.2121    10.1010    44.9313
21.2121    10.6061    45.9737
21.2121    11.1111    47.0484
21.2121    11.6162    48.1567
21.2121    12.1212    49.2998
21.2121    12.6263    50.4792
21.2121    13.1313    51.6963
21.2121    13.6364    52.9526
21.2121    14.1414    54.2493
21.2121    14.6465    55.5881
21.2121    15.1515    56.9704
21.2121    15.6566    58.3976
21.2121    16.1616    59.8712
21.2121    16.6667    61.3928
21.2121    17.1717    62.9638
21.2121    17.6768    64.5857
21.2121    18.1818    66.2600
21.2121    18.6869    67.9883
21.2121    19.1919    69.7720
21.2121    19.6970    71.6126
21.2121    20.2020    73.5115
21.2121    20.7071    75.4702
21.2121    21.2121    77.4902
21.2121    21.7172    79.5729
21.2121    22.2222    81.7196
21.2121    22.7273    83.9317
21.2121    23.2323    86.2105
21.2121    23.7374    88.5573
21.2121    24.2424    90.9734
21.2121    24.7475    93.4598
21.2121    25.2525    96.0178
21.2121    25.7576    98.6484
21.2121    26.2626    101.3527
21.2121    26.7677    104.1316
21.2121    27.2727    106.9860
21.2121    27.7778    109.9167
21.2121    28.2828    112.9244
21.2121    28.7879    116.0097
21.2121    29.2929    119.1733
21.2121    29.7980    122.4154
21.2121    30.3030    125.7365
21.2121    30.8081    129.1368
21.2121    31.3131    132.6163
21.2121    31.8182    136.1749
21.2121    32.3232    139.8126
21.2121    32.8283    143.5289
21.2121    33.3333    147.3234
21.2121    33.8384    151.1954
21.2121    34.3434    155.1440
21.2121    34.8485    159.1683
21.2121    35.3535    163.2669
21.2121    35.8586    167.4384
21.2121    36.3636    171.6812
21.2121    36.8687    175.9934
21.2121    37.3737    180.3728
21.2121    37.8788    184.8170
21.2121    38.3838    189.3234
21.2121    38.8889    193.8891
21.2121    39.3939    198.5108
21.2121    39.8990    203.1851
21.2121    40.4040    207.9083
21.2121    40.9091    212.6762
21.2121    41.4141    217.4845
21.2121    41.9192    222.3287
21.2121    42.4242    227.2037
21.2121    42.9293    232.1044
21.2121    43.4343    237.0253
21.2121    43.9394    241.9608
21.2121    44.4444    246.9048
21.2121    44.9495    251.8513
21.2121    45.4545    256.7939
21.2121    45.9596    261.7260
21.2121    46.4646    266.6410
21.2121    46.9697    271.5323
21.2121    47.4747    276.3929
21.2121    47.9798    281.2162
21.2121    48.4848    285.9952
21.2121    48.9899    290.7232
21.2121    49.4949    295.3937
21.2121    50.0000    300.0000
21.7172    0.0000    29.0000
21.7172    0.5051    29.6466
21.7172    1.0101    30.3040
21.7172    1.5152    30.9730
21.7172    2.0202    31.6544
